496,963
497,1008
498,1090
499,1087
500,1029
501,903
502,963
503,345
504,322
505,327
506,321
507,389
508,306
509,330
510,366
511,366
512,331
513,346
514,394
515,345
516,438
517,341
518,383
519,347
520,307
521,367
522,357
523,417
524,331
525,383
526,420
527,462
528,397
529,393
530,511
531,394
532,618
533,631
534,1098
535,994
536,896
537,627
538,735
539,401
540,584
541,414
542,369
543,405
544,441
545,389
546,418
547,348
548,549
549,608
550,462
551,518
552,508
553,422
554,487
555,514
556,406
557,429
558,435
559,455
560,466
561,634
562,546
563,611
564,366
565,439
566,440
567,388
568,465
569,415
570,704
571,411
572,455
573,402
574,649
575,491
576,443
577,567
578,519
579,592
580,434
581,417
582,541
583,484
584,413
585,1197
586,341
587,690
588,384
589,375
590,564
591,350
592,469
593,474
594,510
595,645
596,399
597,470
598,332
599,550
600,438
601,430
602,367
603,449
604,559
605,338
606,484
607,485
608,368
609,411
610,477
611,346
612,340
613,357
614,356
615,372
616,426
617,371
618,444
619,406
620,375
621,555
622,443
623,599
624,607
625,440
626,408
627,350
628,573
629,381
630,512
631,378
632,602
633,326
634,418
635,353
636,410
637,337
638,354
639,394
640,433
641,383
642,536
643,509
644,439
645,866
646,495
647,475
648,436
649,598
650,452
651,412
652,383
653,458
654,406
655,570
656,507
657,390
658,525
659,552
660,490
661,1201
662,551
663,560
664,608
665,729
666,397
667,660
668,727
669,455
670,497
671,706
672,1133
673,418
674,1155
675,1691
676,591
677,311
678,609
679,418
680,481
681,429
682,1012
683,821
684,668
685,651
686,766
687,406
688,510
689,581
690,605
691,571
692,816
693,627
694,608
695,524
696,615
697,780
698,727
699,660
700,869
701,1574
702,870
703,498
704,441
705,1144
706,642
707,520
708,479
709,453
710,587
711,671
712,443
713,561
714,566
715,544
716,401
717,535
718,591
719,625
720,556
721,491
722,441
723,433
724,448
725,362
726,418
727,488
728,510
729,549
730,419
731,436
732,374
733,573
734,428
735,563
736,352
737,825
738,496
739,386
740,1084
741,550
742,491
743,495
744,450
745,446
746,540
747,390
748,385
749,585
750,477
751,586
752,534
753,424
754,592
755,580
756,756
757,812
758,555
759,356
760,1202
761,1089
762,612
763,504
764,692
765,567
766,592
767,545
768,465
769,376
770,624
771,670
772,620
773,421
774,940
775,1031
776,480
777,471
778,603
779,573
780,725
781,711
782,492
783,523
784,403
785,826
786,650
787,432
788,576
789,469
790,572
791,436
792,414
793,381
794,906
795,428
796,443
797,580
798,579
799,599
800,537
801,487
802,448
803,488
804,656
805,519
806,693
807,1173
808,489
809,576
810,842
811,571
812,2474
813,1295
814,627
815,527
816,551
817,633
818,596
819,502
820,632
821,419
822,535
823,574
824,512
825,460
826,556
827,467
828,643
829,542
830,604
831,446
832,473
833,481
834,445
835,605
836,505
837,491
838,588
839,527
840,772
841,513
842,859
843,558
844,440
845,741
846,585
847,568
848,419
849,468
850,604
851,341
852,573
853,557
854,333
855,483
856,504
857,434
858,672
859,472
860,460
861,393
862,474
863,560
864,433
865,415
866,601
867,667
868,556
869,667
870,609
871,550
872,564
873,496
874,548
875,462
876,582
877,839
878,524
879,880
880,645
881,486
882,548
883,394
884,580
885,566
886,691
887,666
888,680
889,539
890,657
891,550
892,425
893,466
894,387
895,546
896,401
897,720
898,570
899,519
900,562
901,409
902,558
903,635
904,626
905,518
906,630
907,1419
908,580
909,550
910,634
911,534
912,813
913,838
914,643
915,691
916,680
917,557
918,644
919,699
920,773
921,778
922,568
923,850
924,771
925,794
926,656
927,692
928,539
929,866
930,736
931,586
932,571
933,565
934,595
935,635
936,851
937,614
938,674
939,755
940,796
941,717
942,555
943,739
944,613
945,691
946,648
947,741
948,616
949,583
950,659
951,715
952,564
953,652
954,834
955,553
956,532
957,550
958,666
959,660
960,891
961,511
962,539
963,556
964,693
965,692
966,615
967,821
968,752
969,1055
970,636
971,540
972,756
973,659
974,694
975,653
976,596
977,609
978,502
979,567
980,732
981,504
982,481
983,570
984,521
985,594
986,582
987,510
988,654
989,1316
990,1367
991,666
992,669
993,680
994,583
995,1011
996,554
997,535
998,684
999,663
1000,1102
1001,985
1002,812
1003,561
1004,481
1005,640
1006,536
1007,731
1008,797
1009,1282
1010,1525
1011,664
1012,596
1013,695
1014,1103
1015,1167
1016,1495
1017,1270
1018,1067
1019,1347
1020,729
1021,1183
1022,1087
1023,1108
1024,1178
1025,1430
1026,971
1027,1180
1028,1199
1029,1122
1030,1204
1031,1225
1032,1200
1033,1043
1034,1279
1035,1343
1036,634
1037,726
1038,625
1039,578
1040,713
1041,556
1042,652
1043,453
1044,513
1045,743
1046,767
1047,568
1048,758
1049,806
1050,566
1051,484
1052,547
1053,676
1054,792
1055,605
1056,515
1057,676
1058,648
1059,468
1060,501
1061,491
1062,861
1063,1427
1064,464
1065,577
1066,1079
1067,557
1068,635
1069,711
1070,450
1071,590
1072,793
1073,643
1074,663
1075,651
1076,614
1077,771
1078,493
1079,739
1080,588
1081,687
1082,550
1083,742
1084,693
1085,849
1086,778
1087,1040
1088,506
1089,348
1090,643
1091,523
1092,638
1093,971
1094,745
1095,635
1096,1028
1097,774
1098,792
1099,687
1100,750
1101,708
1102,529
1103,912
1104,543
1105,887
1106,620
1107,799
1108,626
1109,768
1110,398
1111,889
1112,627
1113,507
1114,650
1115,614
1116,497
1117,527
1118,833
1119,541
1120,626
1121,679
1122,723
1123,835
1124,736
1125,720
1126,902
1127,798
1128,739
1129,676
1130,719
1131,766
1132,657
1133,669
1134,692
1135,936
1136,624
1137,686
1138,803
1139,935
1140,802
1141,965
1142,926
1143,1070
1144,623
1145,768
1146,755
1147,908
1148,894
1149,901
1150,949
1151,833
1152,1592
1153,1599
1154,1453
1155,2024
1156,2914
1157,1592
1158,1586
1159,1497
1160,2686
1161,1487
1162,2003
1163,1518
1164,1526
1165,1828
1166,1424
1167,1369
1168,1306
1169,1493
1170,1623
1171,1401
1172,1443
1173,1522
1174,1467
1175,1727
1176,1390
1177,1584
1178,1291
1179,1842
1180,2070
1181,2620
1182,1586
1183,2086
1184,2762
1185,2884
1186,1842
1187,1877
1188,1401
1189,2040
1190,1709
1191,1353
1192,1912
1193,1987
1194,1656
1195,1364
1196,1588
1197,1404
1198,1781
1199,1712
1200,1977
1201,1799
1202,1922
1203,1978
1204,1984
1205,2195
1206,1649
1207,1763
1208,1381
1209,1574
1210,1515
1211,1625
1212,1615
1213,2005
1214,1643
1215,1567
1216,1564
1217,1570
1218,1877
1219,1555
1220,1697
1221,2521
1222,1515
1223,1452
1224,1448
1225,1760
1226,1635
1227,2063
1228,1749
1229,1198
1230,1599
1231,1667
1232,1380
1233,1303
1234,1690
1235,1557
1236,1530
1237,1209
1238,1529
1239,1634
1240,1771
1241,2181
1242,1767
1243,1548
1244,1353
1245,1365
1246,1743
1247,1658
1248,1470
1249,1386
1250,1575
1251,1516
1252,1758
1253,1600
1254,1532
1255,1378
1256,1408
1257,1498
1258,1431
1259,1292
1260,1424
1261,1368
1262,1300
1263,1531
1264,1592
1265,1579
1266,1502
1267,1419
1268,1618
1269,1538
1270,1650
1271,2053
1272,1902
1273,1377
1274,1876
1275,1710
1276,1537
1277,1590
1278,1649
1279,1542
1280,1436
1281,1509
1282,1644
1283,1611
1284,1517
1285,2057
1286,1472
1287,1381
1288,1247
1289,1538
1290,1921
1291,1952
1292,1665
1293,1600
1294,1717
1295,1549
1296,1666
1297,1585
1298,1513
1299,1442
1300,1663
1301,1803
1302,1493
1303,1533
1304,1739
1305,1689
1306,1527
1307,1788
1308,1699
1309,1515
1310,1570
1311,1723
1312,1378
1313,1493
1314,1555
1315,1499
1316,1588
1317,1832
1318,1795
1319,1596
1320,1552
1321,1578
1322,1308
1323,1404
1324,1441
1325,1893
1326,1884
1327,1508
1328,1974
1329,1594
1330,1639
1331,1503
1332,1935
1333,3852
1334,1583
1335,1886
1336,2562
1337,1944
1338,2228
1339,2068
1340,1729
1341,1906
1342,1896
1343,1682
1344,1349
1345,1728
1346,1365
1347,1631
1348,1606
1349,1424
1350,1645
1351,2287
1352,1391
1353,1815
1354,1377
1355,1801
1356,1777
1357,1720
1358,1695
1359,1983
1360,1682
1361,1558
1362,1576
1363,1575
1364,1427
1365,1730
1366,1471
1367,1868
1368,2065
1369,1588
1370,1082
1371,1612
1372,1709
1373,1524
1374,1606
1375,1873
1376,1514
1377,1811
1378,1606
1379,1395
1380,1820
1381,1406
1382,1474
1383,1734
1384,1535
1385,1564
1386,1423
1387,1549
1388,1681
1389,1619
1390,1739
1391,1534
1392,1754
1393,1414
1394,2319
1395,1480
1396,1514
1397,1911
1398,1657
1399,1731
1400,2162
1401,1944
1402,2145
1403,1481
1404,2058
1405,1810
1406,1906
1407,1731
1408,1806
1409,1975
1410,1783
1411,1516
1412,1712
1413,1815
1414,1538
1415,1695
1416,2025
1417,1985
1418,1701
1419,1717
1420,1513
1421,1563
1422,1538
1423,1631
1424,1505
1425,2281
1426,1486
1427,1532
1428,2018
1429,1964
1430,2231
1431,2022
1432,1837
1433,1908
1434,2341
1435,2477
1436,1722
1437,1636
1438,1634
1439,1888
1440,2042
1441,2384
1442,1973
1443,2207
1444,1873
1445,1910
1446,1751
1447,1676
1448,1619
1449,2016
1450,2008
1451,1808
1452,1937
1453,1967
1454,1549
1455,2683
1456,1805
1457,1860
1458,1566
1459,1721
1460,2296
1461,2240
1462,1477
1463,1964
1464,2045
1465,2041
1466,1880
1467,1841
1468,2305
1469,2431
1470,2251
1471,2366
1472,1983
1473,2166
1474,1669
1475,2122
1476,2011
1477,1777
1478,1339
1479,1922
1480,2011
1481,1421
1482,2635
1483,2183
1484,2023
1485,1651
1486,2607
1487,1903
1488,2657
1489,2123
1490,2201
1491,1795
1492,2337
1493,2118
1494,2810
1495,2771
1496,2429
1497,2728
1498,2143
1499,2131
1500,2573
1501,2332
1502,2428
1503,3158
1504,2928
1505,2003
1506,2325
1507,2710
1508,2674
1509,2436
1510,1262
1511,2259
1512,1466
1513,2213
1514,2551
1515,1077
1516,1688
1517,1224
1518,1021
1519,1407
1520,1755
1521,1793
1522,1116
1523,1035
1524,2990
1525,1086
1526,1504
1527,1306
1528,1042
1529,1978
1530,1182
1531,2067
1532,1181
1533,1183
1534,1159
1535,1201
1536,1600
1537,1250
1538,1736
1539,1046
1540,1079
1541,2543
1542,2745
1543,1710
1544,1098
1545,1081
1546,1677
1547,1482
1548,1365
1549,1695
1550,1255
1551,1144
1552,1276
1553,1633
1554,1068
1555,1708
1556,1327
1557,1618
1558,1153
1559,1276
1560,1514
1561,1444
1562,1325
1563,1457
1564,1736
1565,1402
1566,1500
1567,1487
1568,1469
1569,1213
1570,1425
1571,2017
1572,2024
1573,2150
1574,1319
1575,1972
1576,1186
1577,1182
1578,1297
1579,1685
1580,2270
1581,1486
1582,2321
1583,1730
1584,1368
1585,1660
1586,1760
1587,1548
1588,1941
1589,1150
1590,1440
1591,2184
1592,1401
1593,1742
1594,2188
1595,1187
1596,1878
1597,1412
1598,1352
1599,1305
1600,2204
1601,1363
1602,2165
1603,1729
1604,1446
1605,1649
1606,1272
1607,1342
1608,2391
1609,1922
1610,2752
1611,1978
1612,1429
1613,1745
1614,1528
1615,1637
1616,1467
1617,1290
1618,1650
1619,1405
1620,1776
1621,1886
1622,2497
1623,1751
1624,1723
1625,1684
1626,1642
1627,2115
1628,1562
1629,1762
1630,1921
1631,1558
1632,1833
1633,1823
1634,1792
1635,2058
1636,1761
1637,1712
1638,1976
1639,1958
1640,1770
1641,1606
1642,1786
1643,1851
1644,1766
1645,1921
1646,1646
1647,1702
1648,1949
1649,1726
1650,1837
1651,2013
1652,1967
1653,2011
1654,2428
1655,2249
1656,2700
1657,2803
1658,2134
1659,1849
1660,2082
1661,2365
1662,2090
1663,1986
1664,2125
1665,2253
1666,2480
1667,2272
1668,2138
1669,2312
1670,2183
1671,1961
1672,2322
1673,2641
1674,2382
1675,2597
1676,2646
1677,2581
1678,2849
1679,2209
1680,3293
1681,2807
1682,3371
1683,2481
1684,2022
1685,2639
1686,1497
1687,1334
1688,1741
1689,1367
1690,1708
1691,1883
1692,1490
1693,1425
1694,2472
1695,2000
1696,1386
1697,1509
1698,1622
1699,1732
1700,2185
1701,1864
1702,1732
1703,2468
1704,1319
1705,2379
1706,1620
1707,2077
1708,1958
1709,1631
1710,1507
1711,1541
1712,1344
1713,1312
1714,2062
1715,1280
1716,1407
1717,1328
1718,1238
1719,1344
1720,1528
1721,1514
1722,1656
1723,1303
1724,1321
1725,2154
1726,1142
1727,843
1728,1413
1729,1387
1730,2186
1731,1275
1732,1710
1733,1341
1734,1414
1735,1451
1736,2140
1737,1373
1738,1512
1739,1713
1740,1354
1741,1711
1742,1889
1743,2255
1744,1635
1745,1474
1746,1452
1747,1217
1748,1386
1749,1205
1750,1858
1751,1494
1752,1954
1753,1226
1754,1526
1755,2461
1756,1377
1757,1952
1758,2650
1759,2207
1760,1461
1761,1529
1762,1564
1763,1538
1764,1537
1765,1426
1766,1395
1767,1629
1768,2091
1769,1558
1770,3001
1771,2199
1772,1534
1773,1763
1774,2132
1775,1943
1776,1779
1777,2680
1778,2623
1779,2028
1780,2804
1781,2506
1782,3071
1783,1945
1784,1973
1785,1552
1786,1757
1787,2599
1788,2351
1789,2618
1790,1559
1791,3155
1792,2205
1793,2799
1794,2461
1795,2718
1796,1991
1797,2095
1798,2755
1799,2450
1800,2145
1801,2039
1802,1745
1803,1968
1804,2451
1805,2372
1806,4029
1807,2061
1808,1805
1809,2240
1810,2509
1811,2341
1812,3194
1813,3001
1814,3110
1815,3668
1816,1942
1817,2259
1818,2629
1819,2411
1820,2662
1821,2310
1822,2925
1823,2128
1824,2232
1825,2786
1826,2700
1827,2962
1828,3237
1829,3136
1830,2416
1831,3508
1832,3174
1833,3167
1834,2588
1835,3495
1836,2867
1837,4440
1838,2589
1839,2233
1840,3512
1841,2771
1842,3705
1843,4155
1844,3686
1845,2439
1846,3864
1847,4471
1848,4466
1849,5150
1850,3340
1851,1952
1852,2605
1853,4496
1854,3857
1855,4252
1856,4930
1857,4111
1858,4814
1859,5170
1860,4120
1861,3983
1862,4521
1863,6403
1864,6439
1865,6956
1866,6935
1867,8467
1868,9054
1869,8772
1870,6293
1871,6742
1872,6553
1873,6142
1874,5108
1875,5686
1876,5582
1877,6581
1878,5646
1879,5797
1880,5444
1881,7043
1882,7217
1883,6059
1884,7416
1885,7484
1886,9502
1887,7476
1888,7864
1889,8750
1890,6544
1891,7739
1892,7055
1893,7582
1894,9938
1895,7135
1896,7863
1897,6474
1898,8033
1899,9797
1900,14930
1901,14976
1902,14289
1903,15734
1904,11050
1905,11036
1906,10401
1907,10862
1908,11367
1909,9839
1910,11629
1911,10622
1912,12221
1913,10818
1914,12296
1915,11398
1916,10619
1917,9985
1918,11394
1919,9601
1920,11525
1921,10569
1922,11808
1923,10937
1924,11213
1925,12842
1926,15081
1927,13593
1928,15329
1929,12970
1930,13419
1931,13175
1932,13792
1933,15361
1934,15140
1935,14245
1936,14808
1937,16769
1938,13195
1939,13027
1940,15608
1941,15106
1942,15220
1943,17293
1944,16764
1945,40573
1946,21520
1947,22103
1948,22348
1949,15227
1950,15729
1951,13600
1952,14983
1953,14611
1954,17862
1955,17519
1956,17267
1957,16366
1958,18067
1959,16139
1960,21462
1961,17280
1962,21732
1963,20526
1964,24590
1965,23262
1966,21185
1967,23108
1968,26887
1969,28957
1970,25723
1971,27484
1972,28342
1973,29104
1974,26600
1975,28884
1976,30049
1977,29276
1978,23836
1979,28317
1980,12513
1981,16271
1982,13864
1983,15020
1984,19522
1985,22714
1986,14525
1987,13738
1988,14128
1989,15850
1990,22294
1991,14836
1992,11008
1993,10842
1994,9045
1995,14437
1996,9724
1997,7756
1998,7481
1999,10160
2000,8443
2001,8882
2002,6794
2003,8057
2004,9368
2005,11543
2006,12097
2007,15161
2008,25831
2009,28331
2010,15531
2011,23732
2012,16599
2013,34657
2014,24800
2015,30316
2016,35691
2017,19433
2018,5482
2019,5009
2020,7241
2021,5229
2022,4976
2023,3333
2024,4034
2025,6862
2026,4872
2027,3689
2028,2501
2029,3739
2030,4244
2031,3112
2032,3435
2033,2973
2034,3192
2035,5183
2036,4146
2037,3241
2038,2702
2039,3902
2040,3529
2041,3296
2042,3394
2043,3318
2044,2778
2045,5278
2046,3817
2047,3819
2048,3397
2049,2881
2050,4244
2051,2929
2052,3197
2053,2660
2054,2729
2055,4749
2056,3344
2057,3364
2058,2869
2059,2277
2060,2011
2061,2019
2062,2108
2063,2081
2064,2292
2065,3809
2066,3088
2067,2057
2068,2042
2069,2504
2070,2519
2071,2606
2072,2509
2073,2471
2074,2540
2075,4115
2076,3326
2077,2472
2078,2471
2079,2471
2080,2698
2081,2472
2082,2464
2083,2472
2084,2499
2085,4371
2086,3279
2087,2472
2088,2471
2089,2496
2090,2651
2091,2468
2092,2672
2093,2464
2094,2472
2095,2815
2096,3403
2097,2468
2098,2451
2099,2464
2100,4200
2101,1500
2102,1500
2103,1500
2104,1500
2105,1500
2106,1500
2107,1500
2108,1500
2109,1500
2110,1491
2111,1491
2112,1491
2113,1491
2114,1491
2115,1491
2116,1491
2117,1491
2118,1491
2119,1491
2120,19037
2121,19037
2122,19037
2123,19037
2124,19037
2125,19037
2126,19037
2127,19037
2128,19037
2129,19037
2130,19037
2131,19037
2132,19037
2133,19037
2134,19037
2135,19037
2136,19037
2137,19037
2138,19037
2139,19037
2140,19037
2141,19037
2142,19037
2143,19037
2144,19037
2145,19037
2146,19037
2147,19037
2148,19037
2149,19037
2150,19037
2151,19037
2152,19037
2153,19037
2154,19037
2155,19037
2156,19037
2157,19037
2158,19037
2159,19037
2160,19037
2161,19037
2162,19037
2163,19037
2164,19037
2165,19037
2166,19037
2167,19037
2168,19037
2169,19037
2170,19037
2171,19037
2172,19037
2173,19037
2174,19037
2175,19037
2176,19037
2177,19037
2178,19037
2179,19037
2180,19037
2181,19037
2182,19037
2183,19037
2184,19037
2185,19037
2186,19037
2187,19037
2188,19037
2189,19037
2190,19037
2191,19037
2192,19037
2193,19037
2194,19037
2195,19037
2196,19037
2197,19037
2198,19037
2199,19037
2200,19037
2201,10491
2202,10491
2203,10491
2204,10491
2205,19037
2206,19037
2207,19037
2208,19037
2209,10491
2210,10491
2211,10491
2212,10491
2213,10491
2214,10491
2215,10491
2216,10491
2217,10491
2218,10491
2219,10491
2220,10491
2221,10491
2222,10491
2223,10491
2224,10491
2225,10491
2226,10491
2227,10491
2228,10491
2229,10491
2230,10491
2231,10491
2232,10491
2233,10491
2234,10491
2235,10491
2236,10491
2237,10491
2238,10491
2239,10491
2240,10491
2241,10491
2242,10491
2243,10491
2244,10491
2245,10491
2246,10491
2247,10491
2248,10491
2249,10491
2250,10491
2251,10491
2252,10491
2253,10491
2254,10491
2255,10491
2256,10491
2257,10491
2258,10491
2259,10491
2260,10491
2261,10491
2262,10491
2263,10491
2264,10491
2265,10491
2266,10491
2267,10491
2268,10491
2269,10491
2270,10491
2271,10491
2272,10491
2273,10491
2274,10491
2275,10491
2276,10491
2277,10491
2278,10491
2279,10491
2280,10491
2281,10491
2282,10491
2283,10491
2284,10491
2285,10491
2286,10491
2287,10491
2288,10491
2289,10491
2290,10491
2291,10491
2292,10491
2293,10491
2294,10491
2295,10491
2296,10491
2297,10491
2298,10491
2299,10491
2300,10491
2301,6737
2302,6737
2303,6737
2304,6737
2305,6737
2306,6737
2307,6737
2308,6737
2309,6737
2310,6737
2311,6737
2312,6737
2313,6737
2314,6737
2315,6737
2316,6737
2317,6737
2318,6737
2319,6737
2320,6737
2321,6737
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,6737
2341,6737
2342,0
2343,0
2344,6737
2345,6737
2346,6737
2347,0
2348,0
2349,0
2350,6737
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,6737
2358,0
2359,0
2360,6737
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,6737
2368,6737
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,6737
2392,0
2393,0
2394,6737
2395,0
2396,0
2397,0
2398,0
2399,0
2400,6737
2401,2368
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,2368
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,2368
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,2368
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,2368
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,2368
2499,0
2500,2368
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
2520,10577
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
